ConsumptionID,Region,RecordDate,Sector,EnergyConsumedMWh,PeakLoadMW
38190,West,2023-02-20,Industrial,806.78,82.63
38191,West,2023-02-20,Commercial,1844.784,173.15
38192,West,2023-02-20,Agricultural,248.537,17.15
38193,West,2023-02-21,Residential,4160.804,289.46
38194,West,2023-02-21,Industrial,1196.523,61.05
38195,West,2023-02-21,Commercial,1936.896,201.08
38196,West,2023-02-21,Agricultural,1692.623,135.2
38197,West,2023-02-22,Residential,1350.527,111.79
38198,West,2023-02-22,Industrial,1285.412,124.13
38199,West,2023-02-22,Commercial,4503.596,321.86
38200,West,2023-02-22,Agricultural,1640.019,93.95
38201,West,2023-02-23,Residential,3390.405,250.96
38202,West,2023-02-23,Industrial,3018.406,160.81
38203,West,2023-02-23,Commercial,1822.736,186.53
38204,West,2023-02-23,Agricultural,500.463,39.4
38205,West,2023-02-24,Residential,2243.416,196.83
38206,West,2023-02-24,Industrial,2553.911,211.03
38207,West,2023-02-24,Commercial,2567.741,231.1
38208,West,2023-02-24,Agricultural,556.931,30.54
38209,West,2023-02-25,Residential,3657.135,283.32
38210,West,2023-02-25,Industrial,1807.121,107.06
38211,West,2023-02-25,Commercial,1480.223,145.57
38212,West,2023-02-25,Agricultural,837.414,77.82
38213,West,2023-02-26,Residential,5065.037,358.62
38214,West,2023-02-26,Industrial,1728.301,102.97
38215,West,2023-02-26,Commercial,803.208,68.78
38216,West,2023-02-26,Agricultural,759.055,40.41
38217,West,2023-02-27,Residential,4372.693,378.52
38218,West,2023-02-27,Industrial,2167.431,151.59
38219,West,2023-02-27,Commercial,1376.914,93.45
38220,West,2023-02-27,Agricultural,839.873,43.02
38221,West,2023-02-28,Residential,1624.927,102.39
38222,West,2023-02-28,Industrial,1746.393,119.31
38223,West,2023-02-28,Commercial,5242.048,268.22
38224,West,2023-02-28,Agricultural,639.549,62.05
38225,West,2023-03-01,Residential,2295.323,230.35
38226,West,2023-03-01,Industrial,4373.24,235.4
38227,West,2023-03-01,Commercial,1195.944,92.01
38228,West,2023-03-01,Agricultural,579.7,31.22
38229,West,2023-03-02,Residential,2784.698,204.52
38230,West,2023-03-02,Industrial,2683.413,174.07
38231,West,2023-03-02,Commercial,2752.023,279.13
38232,West,2023-03-02,Agricultural,60.374,4.6
38233,West,2023-03-03,Residential,4018.822,367.74
38234,West,2023-03-03,Industrial,595.793,53.08
38235,West,2023-03-03,Commercial,2642.609,187.57
38236,West,2023-03-03,Agricultural,560.183,33.73
38237,West,2023-03-04,Residential,1083.455,99.38
38238,West,2023-03-04,Industrial,2412.953,227.13
38239,West,2023-03-04,Commercial,4774.61,400.59
38240,West,2023-03-04,Agricultural,581.675,50.85
38241,West,2023-03-05,Residential,2223.699,218.71
38242,West,2023-03-05,Industrial,1839.078,169.35
38243,West,2023-03-05,Commercial,3356.843,196.26
38244,West,2023-03-05,Agricultural,844.038,53.52
38245,West,2023-03-06,Residential,4710.897,384.55
38246,West,2023-03-06,Industrial,1103.909,79.23
38247,West,2023-03-06,Commercial,1775.511,94.35
38248,West,2023-03-06,Agricultural,739.573,51.49
38249,West,2023-03-07,Residential,1208.792,123.52
38250,West,2023-03-07,Industrial,4431.245,245.48
38251,West,2023-03-07,Commercial,3245.536,251.92
38252,West,2023-03-07,Agricultural,262.509,26.22
38253,West,2023-03-08,Residential,2814.95,183.15
38254,West,2023-03-08,Industrial,769.5,63.22
38255,West,2023-03-08,Commercial,3913.668,255.65
38256,West,2023-03-08,Agricultural,893.861,81.54
38257,West,2023-03-09,Residential,1928.368,163.65
38258,West,2023-03-09,Industrial,2936.465,243.36
38259,West,2023-03-09,Commercial,690.62,62.93
38260,West,2023-03-09,Agricultural,2579.082,164.06
38261,West,2023-03-10,Residential,5850.587,390.24
38262,West,2023-03-10,Industrial,1055.638,106.62
38263,West,2023-03-10,Commercial,1041.575,82.67
38264,West,2023-03-10,Agricultural,785.519,47.16
38265,West,2023-03-11,Residential,1886.987,185.8
38266,West,2023-03-11,Industrial,3764.662,201.96
38267,West,2023-03-11,Commercial,1996.243,109.33
38268,West,2023-03-11,Agricultural,579.572,54.06
38269,West,2023-03-12,Residential,3482.882,219.81
38270,West,2023-03-12,Industrial,1033.851,76.55
38271,West,2023-03-12,Commercial,2628.486,149.51
38272,West,2023-03-12,Agricultural,1050.451,106.11
38273,West,2023-03-13,Residential,3761.782,327.23
38274,West,2023-03-13,Industrial,1953.906,127.23
38275,West,2023-03-13,Commercial,1922.942,147.51
38276,West,2023-03-13,Agricultural,622.177,55.12
38277,West,2023-03-14,Residential,2056.363,193.82
38278,West,2023-03-14,Industrial,1214.544,71.06
38279,West,2023-03-14,Commercial,4478.669,364.22
38280,West,2023-03-14,Agricultural,1127.897,102.1
38281,West,2023-03-15,Residential,4839.452,327.07
38282,West,2023-03-15,Industrial,1253.132,101.67
38283,West,2023-03-15,Commercial,2264.242,201.22
38284,West,2023-03-15,Agricultural,176.42,11.36
38285,West,2023-03-16,Residential,1368.727,130.3
38286,West,2023-03-16,Industrial,2830.426,290.45
38287,West,2023-03-16,Commercial,2223.029,220.67
38288,West,2023-03-16,Agricultural,1314.46,106.68
38289,West,2023-03-17,Residential,3586.786,238.74
38290,West,2023-03-17,Industrial,1475.601,144.84
38291,West,2023-03-17,Commercial,1625.305,131.84
38292,West,2023-03-17,Agricultural,1167.01,77.92
38293,West,2023-03-18,Residential,4824.213,329.99
38294,West,2023-03-18,Industrial,2682.612,244.67
38295,West,2023-03-18,Commercial,124.724,9.91
38296,West,2023-03-18,Agricultural,678.183,66.86
38297,West,2023-03-19,Residential,3872.115,242.82
38298,West,2023-03-19,Industrial,4743.016,486.48
38299,West,2023-03-19,Commercial,522.967,42.58
38300,West,2023-03-19,Agricultural,279.015,23.69
38301,West,2023-03-20,Residential,1675.754,110.04
38302,West,2023-03-20,Industrial,2560.583,230.87
38303,West,2023-03-20,Commercial,2148.508,200.59
38304,West,2023-03-20,Agricultural,1916.56,147.15
38305,West,2023-03-21,Residential,6470.672,329.94
38306,West,2023-03-21,Industrial,943.387,96.1
38307,West,2023-03-21,Commercial,1170.085,106.16
38308,West,2023-03-21,Agricultural,1320.056,100.21
38309,West,2023-03-22,Residential,1349.663,116.18
38310,West,2023-03-22,Industrial,409.367,35.4
38311,West,2023-03-22,Commercial,5290.071,401.28
38312,West,2023-03-22,Agricultural,991.614,92.7
38313,West,2023-03-23,Residential,3149.823,303.15
38314,West,2023-03-23,Industrial,2018.869,152.34
38315,West,2023-03-23,Commercial,2450.067,149.81
38316,West,2023-03-23,Agricultural,699.652,55.11
38317,West,2023-03-24,Residential,1667.738,112.44
38318,West,2023-03-24,Industrial,1298.417,84.2
38319,West,2023-03-24,Commercial,1574.497,91.35
38320,West,2023-03-24,Agricultural,3144.472,176.22
38321,West,2023-03-25,Residential,5003.453,277.17
38322,West,2023-03-25,Industrial,608.371,48.15
38323,West,2023-03-25,Commercial,1209.13,68.49
38324,West,2023-03-25,Agricultural,1016.54,57.81
38325,West,2023-03-26,Residential,1403.562,111.1
38326,West,2023-03-26,Industrial,1324.091,98.22
38327,West,2023-03-26,Commercial,136.558,10.09
38328,West,2023-03-26,Agricultural,5313.31,497.85
38329,West,2023-03-27,Residential,2114.611,155.27
38330,West,2023-03-27,Industrial,2846.05,249.32
38331,West,2023-03-27,Commercial,1965.366,140.88
38332,West,2023-03-27,Agricultural,1479.933,78.6
38333,West,2023-03-28,Residential,1905.852,158.33
38334,West,2023-03-28,Industrial,3257.462,266.68
38335,West,2023-03-28,Commercial,1368.741,113.02
38336,West,2023-03-28,Agricultural,414.103,40.76
38337,West,2023-03-29,Residential,3614.651,212.78
38338,West,2023-03-29,Industrial,1484.217,141.63
38339,West,2023-03-29,Commercial,393.79,22.38
38340,West,2023-03-29,Agricultural,2496.446,202.83
38341,West,2023-03-30,Residential,4349.596,370.3
38342,West,2023-03-30,Industrial,1996.657,122.61
38343,West,2023-03-30,Commercial,555.255,41.25
38344,West,2023-03-30,Agricultural,1210.548,117.23
38345,West,2023-03-31,Residential,4491.064,345.27
38346,West,2023-03-31,Industrial,1286.867,129.05
38347,West,2023-03-31,Commercial,1134.87,57.7
38348,West,2023-03-31,Agricultural,2004.437,186.38
38349,West,2023-04-01,Residential,6000.704,436.7
38350,West,2023-04-01,Industrial,1074.351,103.61
38351,West,2023-04-01,Commercial,285.2,19.18
38352,West,2023-04-01,Agricultural,166.119,9.36
38353,West,2023-04-02,Residential,2808.515,236.02
38354,West,2023-04-02,Industrial,2605.211,249.6
38355,West,2023-04-02,Commercial,2396.522,176.43
38356,West,2023-04-02,Agricultural,333.463,30.87
38357,West,2023-04-03,Residential,1234.392,114.98
38358,West,2023-04-03,Industrial,3494.268,313.58
38359,West,2023-04-03,Commercial,2833.931,241.8
38360,West,2023-04-03,Agricultural,1242.292,117.58
38361,West,2023-04-04,Residential,1172.527,85.03
38362,West,2023-04-04,Industrial,4729.275,248.35
38363,West,2023-04-04,Commercial,965.085,64.09
38364,West,2023-04-04,Agricultural,1503.93,97.8
38365,West,2023-04-05,Residential,4750.66,352.13
38366,West,2023-04-05,Industrial,1358.188,138.97
38367,West,2023-04-05,Commercial,1066.254,106.26
38368,West,2023-04-05,Agricultural,1380.554,143.39
38369,West,2023-04-06,Residential,2313.115,149.7
38370,West,2023-04-06,Industrial,1989.502,137.78
38371,West,2023-04-06,Commercial,3679.056,273.69
38372,West,2023-04-06,Agricultural,1096.349,105.14
38373,West,2023-04-07,Residential,1382.436,139.86
38374,West,2023-04-07,Industrial,1645.612,87.22
38375,West,2023-04-07,Commercial,5160.404,528.95
38376,West,2023-04-07,Agricultural,163.047,16.95
38377,West,2023-04-08,Residential,6073.718,550.39
38378,West,2023-04-08,Industrial,1130.049,99.18
38379,West,2023-04-08,Commercial,727.554,50.56
38380,West,2023-04-08,Agricultural,405.879,41.46
38381,West,2023-04-09,Residential,2854.866,182.34
38382,West,2023-04-09,Industrial,1241.002,81.02
38383,West,2023-04-09,Commercial,3159.769,267.51
38384,West,2023-04-09,Agricultural,1645.538,152.18
38385,West,2023-04-10,Residential,2057.341,179.98
38386,West,2023-04-10,Industrial,1638.043,159.81
38387,West,2023-04-10,Commercial,2982.083,200.91
38388,West,2023-04-10,Agricultural,1631.276,153.33
38389,West,2023-04-11,Residential,6151.78,351.64
38390,West,2023-04-11,Industrial,477.301,33.93
38391,West,2023-04-11,Commercial,1716.79,144.42
38392,West,2023-04-11,Agricultural,136.003,10.41
38393,West,2023-04-12,Residential,4611.775,467.85
38394,West,2023-04-12,Industrial,774.87,49.95
38395,West,2023-04-12,Commercial,755.955,68.36
38396,West,2023-04-12,Agricultural,2386.662,154.12
38397,West,2023-04-13,Residential,4113.46,280.68
38398,West,2023-04-13,Industrial,523.424,35.72
38399,West,2023-04-13,Commercial,3114.728,268.62
38400,West,2023-04-13,Agricultural,1082.632,81.89
38401,West,2023-04-14,Residential,5026.433,507.86
38402,West,2023-04-14,Industrial,585.334,59.05
38403,West,2023-04-14,Commercial,2466.294,213.24
38404,West,2023-04-14,Agricultural,1156.504,71.01
38405,West,2023-04-15,Residential,2128.878,201.93
38406,West,2023-04-15,Industrial,2092.367,182.8
38407,West,2023-04-15,Commercial,2201.784,225.96
38408,West,2023-04-15,Agricultural,2388.32,119.83
38409,West,2023-04-16,Residential,2491.289,246.65
38410,West,2023-04-16,Industrial,3100.426,211.11
38411,West,2023-04-16,Commercial,2248.111,234.14
38412,West,2023-04-16,Agricultural,631.739,62.33
38413,West,2023-04-17,Residential,3742.297,380.1
38414,West,2023-04-17,Industrial,2529.639,233.41
38415,West,2023-04-17,Commercial,1404.606,122.41
38416,West,2023-04-17,Agricultural,1428.727,83.86
38417,West,2023-04-18,Residential,4310.922,432.37
38418,West,2023-04-18,Industrial,166.373,12.56
38419,West,2023-04-18,Commercial,1594.136,125.3
38420,West,2023-04-18,Agricultural,3061.622,270.29
38421,West,2023-04-19,Residential,3931.436,361.53
38422,West,2023-04-19,Industrial,1515.466,114.75
38423,West,2023-04-19,Commercial,2934.453,237.61
38424,West,2023-04-19,Agricultural,976.912,84.42
38425,West,2023-04-20,Residential,2327.56,227.42
38426,West,2023-04-20,Industrial,1125.603,86.64
38427,West,2023-04-20,Commercial,4704.539,476.49
38428,West,2023-04-20,Agricultural,422.975,33.87
38429,West,2023-04-21,Residential,7144.631,740.74
38430,West,2023-04-21,Industrial,120.867,11.55
38431,West,2023-04-21,Commercial,118.512,11.47
38432,West,2023-04-21,Agricultural,1064.17,95.6
38433,West,2023-04-22,Residential,4270.002,362.71
38434,West,2023-04-22,Industrial,1370.058,100.15
38435,West,2023-04-22,Commercial,761.632,54.71
38436,West,2023-04-22,Agricultural,1970.677,123.59
38437,West,2023-04-23,Residential,1159.72,116.1
38438,West,2023-04-23,Industrial,3979.567,373.79
38439,West,2023-04-23,Commercial,1877.021,148.79
38440,West,2023-04-23,Agricultural,929.499,86.15
38441,West,2023-04-24,Residential,4038.774,242.94
38442,West,2023-04-24,Industrial,711.926,53.52
38443,West,2023-04-24,Commercial,740.005,64.31
38444,West,2023-04-24,Agricultural,3762.863,250.56
38445,West,2023-04-25,Residential,3370.803,267.31
38446,West,2023-04-25,Industrial,301.216,25.53
38447,West,2023-04-25,Commercial,2694.913,247.19
38448,West,2023-04-25,Agricultural,1633.161,166.8
38449,West,2023-04-26,Residential,2229.651,208.58
38450,West,2023-04-26,Industrial,3334.433,218.28
38451,West,2023-04-26,Commercial,3234.884,282.99
38452,West,2023-04-26,Agricultural,305.597,16.04
38453,West,2023-04-27,Residential,1654.61,168.82
38454,West,2023-04-27,Industrial,2608.536,215.65
38455,West,2023-04-27,Commercial,3468.581,248.23
38456,West,2023-04-27,Agricultural,831.476,46.2
38457,West,2023-04-28,Residential,1501.572,103.94
38458,West,2023-04-28,Industrial,1232.689,93.56
38459,West,2023-04-28,Commercial,4350.272,422.68
38460,West,2023-04-28,Agricultural,1143.909,86.13
38461,West,2023-04-29,Residential,2107.526,165.37
38462,West,2023-04-29,Industrial,1315.941,75.75
38463,West,2023-04-29,Commercial,4526.181,346.68
38464,West,2023-04-29,Agricultural,526.555,38.31
38465,West,2023-04-30,Residential,1760.123,115.46
38466,West,2023-04-30,Industrial,716.908,74.48
38467,West,2023-04-30,Commercial,3948.113,322.81
38468,West,2023-04-30,Agricultural,1393.842,99.11
38469,West,2023-05-01,Residential,2819.773,285.3
38470,West,2023-05-01,Industrial,2510.352,183.76
38471,West,2023-05-01,Commercial,904.372,61.56
38472,West,2023-05-01,Agricultural,2265.361,218.12
38473,West,2023-05-02,Residential,2685.02,234.11
38474,West,2023-05-02,Industrial,1558.474,145.7
38475,West,2023-05-02,Commercial,1259.743,86.4
38476,West,2023-05-02,Agricultural,3591.641,213.81
38477,West,2023-05-03,Residential,4829.86,250.93
38478,West,2023-05-03,Industrial,1233.004,87.58
38479,West,2023-05-03,Commercial,2668.978,144.14
38480,West,2023-05-03,Agricultural,305.702,22.36
38481,West,2023-05-04,Residential,5691.256,431.44
38482,West,2023-05-04,Industrial,406.675,21.7
38483,West,2023-05-04,Commercial,1890.638,158.53
38484,West,2023-05-04,Agricultural,132.771,7.66
38485,West,2023-05-05,Residential,3715.37,196.53
38486,West,2023-05-05,Industrial,959.801,82.82
38487,West,2023-05-05,Commercial,3227.775,165.08
38488,West,2023-05-05,Agricultural,1124.861,60.1
38489,West,2023-05-06,Residential,2825.818,174.32
38490,West,2023-05-06,Industrial,4639.605,445.59
38491,West,2023-05-06,Commercial,996.734,66.46
38492,West,2023-05-06,Agricultural,385.763,34.69
38493,West,2023-05-07,Residential,3834.317,195.53
38494,West,2023-05-07,Industrial,2160.761,132.44
38495,West,2023-05-07,Commercial,4141.751,380.01
38496,West,2023-05-07,Agricultural,47.336,3.14
38497,West,2023-05-08,Residential,6081.49,362.66
38498,West,2023-05-08,Industrial,462.448,47.85
38499,West,2023-05-08,Commercial,1054.638,85.53
38500,West,2023-05-08,Agricultural,1443.461,128.16
38501,West,2023-05-09,Residential,7401.93,673.96
38502,West,2023-05-09,Industrial,264.746,17.23
38503,West,2023-05-09,Commercial,705.826,46.05
38504,West,2023-05-09,Agricultural,393.711,31.46
38505,West,2023-05-10,Residential,1949.474,107.01
38506,West,2023-05-10,Industrial,1041.597,73.48
38507,West,2023-05-10,Commercial,4165.389,338.5
38508,West,2023-05-10,Agricultural,1032.674,71.35
38509,West,2023-05-11,Residential,3373.473,280.28
38510,West,2023-05-11,Industrial,3250.79,183.29
38511,West,2023-05-11,Commercial,1930.962,164.0
38512,West,2023-05-11,Agricultural,964.69,57.36
38513,West,2023-05-12,Residential,1957.175,187.66
38514,West,2023-05-12,Industrial,1511.875,110.03
38515,West,2023-05-12,Commercial,2420.917,155.51
38516,West,2023-05-12,Agricultural,2445.015,155.0
38517,West,2023-05-13,Residential,2777.604,287.97
38518,West,2023-05-13,Industrial,3946.381,313.26
38519,West,2023-05-13,Commercial,919.567,73.54
38520,West,2023-05-13,Agricultural,519.785,53.96
38521,West,2023-05-14,Residential,2832.725,280.6
38522,West,2023-05-14,Industrial,914.019,58.73
38523,West,2023-05-14,Commercial,4490.911,447.09
38524,West,2023-05-14,Agricultural,149.879,12.28
38525,West,2023-05-15,Residential,1123.063,61.99
38526,West,2023-05-15,Industrial,4273.44,232.68
38527,West,2023-05-15,Commercial,1713.039,99.11
38528,West,2023-05-15,Agricultural,424.295,39.82
38529,West,2023-05-16,Residential,5792.907,548.96
38530,West,2023-05-16,Industrial,1458.035,117.36
38531,West,2023-05-16,Commercial,441.878,43.78
38532,West,2023-05-16,Agricultural,1333.925,137.6
38533,West,2023-05-17,Residential,2710.397,281.27
38534,West,2023-05-17,Industrial,767.15,63.4
38535,West,2023-05-17,Commercial,2546.525,180.4
38536,West,2023-05-17,Agricultural,2624.758,192.69
38537,West,2023-05-18,Residential,3120.444,229.16
38538,West,2023-05-18,Industrial,935.349,76.14
38539,West,2023-05-18,Commercial,3218.605,187.81
38540,West,2023-05-18,Agricultural,2212.042,179.37
38541,West,2023-05-19,Residential,3712.962,372.12
38542,West,2023-05-19,Industrial,2907.098,275.6
38543,West,2023-05-19,Commercial,2393.613,191.98
38544,West,2023-05-19,Agricultural,79.583,4.87
38545,West,2023-05-20,Residential,2921.782,222.32
38546,West,2023-05-20,Industrial,1634.331,159.67
38547,West,2023-05-20,Commercial,1328.431,115.06
38548,West,2023-05-20,Agricultural,1643.853,161.01
38549,West,2023-05-21,Residential,3813.45,249.95
38550,West,2023-05-21,Industrial,1824.437,106.94
