SnapshotID,Region,SnapshotDate,AvgTemperature,SolarRadiation,WindSpeed,RainfallMM
8796,West,2021-01-29,12.43,712.34,6.23,0.01
8797,West,2021-01-30,15.72,762.49,8.25,0.1
8798,West,2021-01-31,12.99,560.26,7.79,0.37
8799,West,2021-02-01,13.92,703.09,6.15,0.01
8800,West,2021-02-02,14.7,579.06,7.16,0.2
8801,West,2021-02-03,18.91,565.61,5.63,0.52
8802,West,2021-02-04,18.63,720.79,10.73,0.23
8803,West,2021-02-05,17.9,730.57,7.21,0.19
8804,West,2021-02-06,16.36,643.98,7.31,0.36
8805,West,2021-02-07,16.8,801.18,10.48,0.13
8806,West,2021-02-08,19.09,661.11,6.31,0.03
8807,West,2021-02-09,18.1,672.99,9.46,0.07
8808,West,2021-02-10,16.86,695.61,8.39,0.8
8809,West,2021-02-11,19.92,682.9,4.51,0.02
8810,West,2021-02-12,18.71,808.3,6.9,0.04
8811,West,2021-02-13,17.69,626.5,8.08,0.92
8812,West,2021-02-14,16.41,653.15,7.46,0.43
8813,West,2021-02-15,16.34,621.78,7.44,0.25
8814,West,2021-02-16,16.89,871.31,6.44,0.03
8815,West,2021-02-17,18.59,698.13,6.26,0.06
8816,West,2021-02-18,19.46,666.01,6.84,0.04
8817,West,2021-02-19,15.01,707.84,10.22,0.2
8818,West,2021-02-20,14.12,802.01,5.89,0.1
8819,West,2021-02-21,16.21,790.38,6.5,0.01
8820,West,2021-02-22,17.4,694.39,7.24,0.07
8821,West,2021-02-23,20.71,711.49,4.97,0.39
8822,West,2021-02-24,17.86,630.01,7.79,0.32
8823,West,2021-02-25,19.03,760.45,5.18,0.21
8824,West,2021-02-26,19.45,854.77,5.45,0.02
8825,West,2021-02-27,16.66,708.4,5.35,0.43
8826,West,2021-02-28,21.71,808.49,4.56,0.76
8827,West,2021-03-01,17.55,713.67,8.9,0.14
8828,West,2021-03-02,22.09,675.12,7.75,2.72
8829,West,2021-03-03,18.79,819.64,8.32,0.0
8830,West,2021-03-04,18.45,955.41,8.15,0.16
8831,West,2021-03-05,16.98,813.36,6.62,0.31
8832,West,2021-03-06,19.67,739.0,6.8,0.01
8833,West,2021-03-07,23.86,746.29,8.33,0.09
8834,West,2021-03-08,20.24,929.03,9.24,3.79
8835,West,2021-03-09,20.02,802.82,4.86,0.05
8836,West,2021-03-10,18.21,718.88,10.5,0.15
8837,West,2021-03-11,20.79,776.98,4.71,0.27
8838,West,2021-03-12,19.98,800.89,5.96,0.1
8839,West,2021-03-13,19.59,822.85,6.73,0.1
8840,West,2021-03-14,20.76,907.83,6.83,0.01
8841,West,2021-03-15,16.19,890.41,9.5,0.04
8842,West,2021-03-16,19.66,805.58,8.04,0.43
8843,West,2021-03-17,17.51,787.7,7.1,1.71
8844,West,2021-03-18,20.01,823.91,8.01,0.07
8845,West,2021-03-19,18.54,744.7,6.94,0.1
8846,West,2021-03-20,18.71,872.79,5.37,0.12
8847,West,2021-03-21,17.38,779.06,7.08,0.08
8848,West,2021-03-22,22.31,835.48,6.42,0.21
8849,West,2021-03-23,18.75,934.04,5.02,0.0
8850,West,2021-03-24,18.88,841.89,8.14,0.42
8851,West,2021-03-25,23.21,816.72,6.13,0.07
8852,West,2021-03-26,21.3,757.38,4.5,0.41
8853,West,2021-03-27,16.11,792.95,4.7,0.12
8854,West,2021-03-28,22.96,708.65,6.91,0.3
8855,West,2021-03-29,23.49,842.43,7.65,0.35
8856,West,2021-03-30,23.31,629.18,6.77,0.07
8857,West,2021-03-31,21.54,877.47,6.74,1.02
8858,West,2021-04-01,18.0,858.51,4.76,0.19
8859,West,2021-04-02,20.1,807.72,6.08,0.13
8860,West,2021-04-03,17.3,757.02,5.41,0.13
8861,West,2021-04-04,18.45,798.07,5.58,0.07
8862,West,2021-04-05,17.95,657.08,5.67,0.07
8863,West,2021-04-06,18.9,864.44,4.81,0.16
8864,West,2021-04-07,20.47,784.87,6.9,0.01
8865,West,2021-04-08,19.23,918.55,4.22,0.54
8866,West,2021-04-09,19.12,827.96,3.75,0.21
8867,West,2021-04-10,19.48,814.3,4.49,0.12
8868,West,2021-04-11,23.03,826.95,6.96,0.01
8869,West,2021-04-12,24.33,715.84,6.11,0.2
8870,West,2021-04-13,19.07,756.72,2.89,0.0
8871,West,2021-04-14,20.6,802.27,6.43,0.23
8872,West,2021-04-15,18.2,766.18,5.42,0.02
8873,West,2021-04-16,21.38,742.92,4.84,0.21
8874,West,2021-04-17,18.84,765.02,5.07,0.1
8875,West,2021-04-18,18.32,789.63,3.4,1.09
8876,West,2021-04-19,23.69,970.01,5.63,0.03
8877,West,2021-04-20,16.92,756.8,3.43,0.02
8878,West,2021-04-21,14.67,726.87,4.78,0.06
8879,West,2021-04-22,20.98,767.0,4.75,0.11
8880,West,2021-04-23,18.71,897.41,6.39,0.06
8881,West,2021-04-24,18.09,901.12,5.26,0.02
8882,West,2021-04-25,24.78,929.11,6.23,0.08
8883,West,2021-04-26,20.7,775.88,3.35,0.24
8884,West,2021-04-27,19.05,820.08,4.95,0.17
8885,West,2021-04-28,17.67,682.42,5.88,0.66
8886,West,2021-04-29,19.9,735.73,6.91,0.11
8887,West,2021-04-30,15.46,672.31,3.31,0.08
8888,West,2021-05-01,17.81,796.8,3.73,1.18
8889,West,2021-05-02,18.68,759.37,5.72,0.11
8890,West,2021-05-03,19.09,771.67,7.35,0.19
8891,West,2021-05-04,18.28,683.08,5.33,0.58
8892,West,2021-05-05,17.08,815.96,3.21,0.14
8893,West,2021-05-06,20.21,552.4,3.21,0.14
8894,West,2021-05-07,14.97,721.78,5.02,0.3
8895,West,2021-05-08,17.61,730.32,5.33,0.28
8896,West,2021-05-09,17.03,573.97,4.43,0.15
8897,West,2021-05-10,19.98,763.2,3.12,0.07
8898,West,2021-05-11,16.93,715.31,6.36,0.79
8899,West,2021-05-12,18.61,770.69,4.16,0.09
8900,West,2021-05-13,18.28,882.35,5.45,0.08
8901,West,2021-05-14,13.83,744.84,1.97,0.8
8902,West,2021-05-15,17.25,793.12,6.41,0.41
8903,West,2021-05-16,13.78,822.15,3.56,0.4
8904,West,2021-05-17,17.84,747.35,6.58,0.37
8905,West,2021-05-18,15.55,634.96,5.45,0.26
8906,West,2021-05-19,19.26,569.21,2.37,0.08
8907,West,2021-05-20,16.4,726.5,4.86,0.06
8908,West,2021-05-21,15.09,660.6,6.95,0.78
8909,West,2021-05-22,18.89,791.32,3.55,0.17
8910,West,2021-05-23,14.62,646.58,6.91,0.29
8911,West,2021-05-24,18.01,679.34,4.98,0.25
8912,West,2021-05-25,17.02,583.61,6.39,0.28
8913,West,2021-05-26,15.21,644.63,4.6,0.47
8914,West,2021-05-27,13.13,592.45,4.16,0.14
8915,West,2021-05-28,18.14,595.45,7.08,0.28
8916,West,2021-05-29,16.51,654.99,5.39,0.32
8917,West,2021-05-30,13.82,606.27,3.93,0.59
8918,West,2021-05-31,15.71,860.71,4.91,0.25
8919,West,2021-06-01,17.08,712.75,3.41,0.45
8920,West,2021-06-02,15.14,728.12,4.4,0.02
8921,West,2021-06-03,15.24,627.9,6.01,0.03
8922,West,2021-06-04,16.68,640.62,3.96,0.03
8923,West,2021-06-05,17.53,593.13,2.88,0.03
8924,West,2021-06-06,14.06,832.76,2.72,0.02
8925,West,2021-06-07,11.47,609.37,4.27,0.13
8926,West,2021-06-08,11.38,565.01,2.94,1.1
8927,West,2021-06-09,12.44,548.19,1.99,0.32
8928,West,2021-06-10,11.79,630.51,2.33,0.13
8929,West,2021-06-11,10.14,712.5,5.87,1.72
8930,West,2021-06-12,17.03,680.89,3.89,0.03
8931,West,2021-06-13,14.23,528.51,4.18,0.08
8932,West,2021-06-14,11.96,521.59,2.63,0.03
8933,West,2021-06-15,12.78,678.8,3.2,0.01
8934,West,2021-06-16,9.1,742.22,3.14,0.65
8935,West,2021-06-17,14.82,557.49,3.64,0.39
8936,West,2021-06-18,8.44,660.59,1.56,0.42
8937,West,2021-06-19,13.19,441.71,5.67,2.03
8938,West,2021-06-20,8.33,486.45,4.01,0.03
8939,West,2021-06-21,11.01,468.07,4.33,0.31
8940,West,2021-06-22,14.15,576.72,5.39,0.26
8941,West,2021-06-23,8.23,524.31,5.27,0.52
8942,West,2021-06-24,11.03,552.55,3.15,0.25
8943,West,2021-06-25,12.41,625.89,4.92,0.11
8944,West,2021-06-26,11.91,470.96,4.9,0.07
8945,West,2021-06-27,10.95,525.58,4.48,0.06
8946,West,2021-06-28,11.63,405.87,5.59,1.06
8947,West,2021-06-29,9.24,600.85,5.2,0.04
8948,West,2021-06-30,14.16,590.3,5.09,0.13
8949,West,2021-07-01,6.9,526.37,6.05,0.21
8950,West,2021-07-02,12.27,501.85,4.04,0.14
8951,West,2021-07-03,10.16,446.36,4.09,0.06
8952,West,2021-07-04,10.84,370.29,5.23,0.68
8953,West,2021-07-05,11.02,501.23,3.74,0.32
8954,West,2021-07-06,10.37,532.14,4.73,0.23
8955,West,2021-07-07,7.47,628.05,3.17,0.39
8956,West,2021-07-08,8.35,429.89,0.6,0.0
8957,West,2021-07-09,5.85,477.87,4.92,0.0
8958,West,2021-07-10,7.98,540.31,1.7,0.03
8959,West,2021-07-11,9.05,537.63,2.98,0.14
8960,West,2021-07-12,9.45,391.2,5.27,0.84
8961,West,2021-07-13,8.85,413.61,5.29,0.02
8962,West,2021-07-14,4.39,388.9,5.82,0.02
8963,West,2021-07-15,6.61,353.75,1.03,0.35
8964,West,2021-07-16,6.25,538.63,4.51,0.12
8965,West,2021-07-17,4.78,420.95,3.69,0.98
8966,West,2021-07-18,5.57,405.05,5.57,0.05
8967,West,2021-07-19,7.08,425.88,6.32,0.21
8968,West,2021-07-20,9.74,405.48,2.15,0.33
8969,West,2021-07-21,4.84,378.64,4.15,2.06
8970,West,2021-07-22,4.33,330.56,5.38,0.07
8971,West,2021-07-23,5.23,511.91,3.64,0.21
8972,West,2021-07-24,6.95,336.3,6.78,0.05
8973,West,2021-07-25,8.56,302.75,3.57,0.22
8974,West,2021-07-26,5.78,366.06,3.74,0.15
8975,West,2021-07-27,2.91,540.45,2.59,0.18
8976,West,2021-07-28,3.18,297.5,4.45,0.0
8977,West,2021-07-29,5.87,415.42,0.0,0.1
8978,West,2021-07-30,7.33,334.41,3.88,0.07
8979,West,2021-07-31,8.83,369.21,6.17,0.4
8980,West,2021-08-01,2.68,418.96,2.19,1.5
8981,West,2021-08-02,5.18,203.21,1.88,0.11
8982,West,2021-08-03,2.69,264.72,6.0,0.2
8983,West,2021-08-04,2.81,404.76,6.22,0.01
8984,West,2021-08-05,2.5,335.66,2.33,0.2
8985,West,2021-08-06,3.66,340.61,6.98,0.02
8986,West,2021-08-07,2.43,376.42,5.05,0.25
8987,West,2021-08-08,9.01,244.25,6.0,0.17
8988,West,2021-08-09,3.0,395.78,3.26,0.36
8989,West,2021-08-10,5.76,372.97,6.7,0.09
8990,West,2021-08-11,2.34,322.52,4.09,0.02
8991,West,2021-08-12,7.99,337.03,4.04,0.08
8992,West,2021-08-13,4.08,388.97,5.26,0.68
8993,West,2021-08-14,4.95,244.51,3.97,0.13
8994,West,2021-08-15,1.97,341.23,2.3,0.13
8995,West,2021-08-16,4.98,424.25,4.8,0.2
8996,West,2021-08-17,3.58,332.38,4.15,0.13
8997,West,2021-08-18,2.04,259.84,3.51,0.09
8998,West,2021-08-19,0.52,459.66,6.54,0.15
8999,West,2021-08-20,2.09,289.3,8.3,0.2
9000,West,2021-08-21,1.81,379.42,3.36,0.28
9001,West,2021-08-22,4.09,230.58,5.06,0.51
9002,West,2021-08-23,1.78,346.57,4.19,0.0
9003,West,2021-08-24,-1.7,214.34,8.25,0.01
9004,West,2021-08-25,3.33,280.91,5.58,0.46
9005,West,2021-08-26,4.53,203.55,6.26,0.2
9006,West,2021-08-27,-1.48,401.31,6.68,0.63
9007,West,2021-08-28,5.36,228.73,5.13,0.11
9008,West,2021-08-29,4.46,155.07,4.68,0.11
9009,West,2021-08-30,0.31,248.67,7.27,0.08
9010,West,2021-08-31,-0.74,281.46,6.19,0.03
9011,West,2021-09-01,3.51,233.87,3.78,0.1
9012,West,2021-09-02,-1.41,168.52,3.99,0.0
9013,West,2021-09-03,-0.09,314.23,4.53,0.14
9014,West,2021-09-04,-1.46,329.73,6.88,0.38
9015,West,2021-09-05,1.11,94.98,7.38,0.08
9016,West,2021-09-06,3.96,154.56,8.43,0.02
9017,West,2021-09-07,1.71,209.96,4.17,0.73
9018,West,2021-09-08,2.94,178.31,5.48,0.14
9019,West,2021-09-09,0.13,261.01,4.7,0.15
9020,West,2021-09-10,0.97,364.33,5.06,0.33
9021,West,2021-09-11,-1.73,185.02,6.76,0.06
9022,West,2021-09-12,0.48,340.03,5.33,1.84
9023,West,2021-09-13,-0.87,94.92,7.41,0.16
9024,West,2021-09-14,0.25,247.42,4.69,0.08
9025,West,2021-09-15,0.07,162.04,6.61,0.4
9026,West,2021-09-16,-0.14,246.56,4.87,0.19
9027,West,2021-09-17,4.66,66.65,2.81,0.19
9028,West,2021-09-18,3.95,103.28,4.07,0.14
9029,West,2021-09-19,3.21,243.15,5.82,0.06
9030,West,2021-09-20,3.94,153.82,8.55,0.36
9031,West,2021-09-21,3.16,177.55,5.01,0.02
9032,West,2021-09-22,0.25,349.57,5.48,0.06
9033,West,2021-09-23,0.02,213.03,6.5,0.07
9034,West,2021-09-24,0.73,273.59,4.9,0.01
9035,West,2021-09-25,-0.18,140.26,5.11,0.02
9036,West,2021-09-26,-1.85,93.33,5.98,0.06
9037,West,2021-09-27,0.81,193.88,5.25,0.23
9038,West,2021-09-28,-2.92,80.9,3.27,0.04
9039,West,2021-09-29,0.48,144.14,5.0,0.15
9040,West,2021-09-30,-1.78,219.02,6.93,0.14
9041,West,2021-10-01,0.05,191.17,7.01,0.36
9042,West,2021-10-02,0.6,226.99,8.08,0.19
9043,West,2021-10-03,-0.48,248.49,8.0,0.5
9044,West,2021-10-04,-3.05,105.14,4.8,0.2
9045,West,2021-10-05,-2.13,125.87,5.06,0.01
9046,West,2021-10-06,1.18,27.45,5.16,0.1
9047,West,2021-10-07,-0.83,172.69,6.02,0.24
9048,West,2021-10-08,1.43,261.96,5.35,0.13
9049,West,2021-10-09,0.35,323.1,6.06,0.11
9050,West,2021-10-10,-0.03,219.9,5.04,0.22
9051,West,2021-10-11,1.09,315.47,7.56,0.07
9052,West,2021-10-12,-0.92,237.35,5.0,2.4
9053,West,2021-10-13,1.27,216.37,4.96,0.11
9054,West,2021-10-14,-0.33,160.08,7.27,0.2
9055,West,2021-10-15,5.62,19.47,7.6,0.81
9056,West,2021-10-16,-1.67,309.52,6.21,0.31
9057,West,2021-10-17,-0.07,208.87,7.89,0.15
9058,West,2021-10-18,0.06,325.75,7.81,0.39
9059,West,2021-10-19,-1.95,140.35,9.5,0.16
9060,West,2021-10-20,2.26,412.35,7.78,0.12
9061,West,2021-10-21,0.01,199.95,9.28,0.41
9062,West,2021-10-22,-3.83,166.36,6.84,0.01
9063,West,2021-10-23,2.39,206.55,8.88,0.1
9064,West,2021-10-24,-0.21,239.4,8.94,0.08
9065,West,2021-10-25,0.93,222.3,6.63,0.25
9066,West,2021-10-26,2.56,188.88,5.84,0.0
9067,West,2021-10-27,0.56,88.13,6.14,0.22
9068,West,2021-10-28,0.62,170.43,7.56,0.09
9069,West,2021-10-29,6.38,323.19,5.24,0.02
9070,West,2021-10-30,-2.78,169.39,6.31,0.79
9071,West,2021-10-31,-0.95,105.01,8.82,0.05
9072,West,2021-11-01,-0.48,160.61,8.05,0.09
9073,West,2021-11-02,5.38,240.72,3.55,0.05
9074,West,2021-11-03,0.61,189.91,5.11,0.22
9075,West,2021-11-04,2.47,231.17,10.38,0.31
9076,West,2021-11-05,1.14,192.66,8.94,0.39
9077,West,2021-11-06,3.4,340.37,6.32,0.07
9078,West,2021-11-07,2.27,301.98,4.99,0.15
9079,West,2021-11-08,2.91,443.35,5.38,1.09
9080,West,2021-11-09,5.09,238.64,8.04,0.2
9081,West,2021-11-10,3.5,249.72,10.27,0.25
9082,West,2021-11-11,1.27,370.59,10.2,0.29
9083,West,2021-11-12,3.48,310.66,4.99,0.02
9084,West,2021-11-13,7.81,207.59,6.94,0.18
9085,West,2021-11-14,4.22,331.02,6.12,0.27
9086,West,2021-11-15,3.52,321.88,7.63,0.13
9087,West,2021-11-16,0.6,150.38,5.46,0.11
9088,West,2021-11-17,4.91,245.56,6.66,0.12
9089,West,2021-11-18,5.33,316.74,6.2,0.09
9090,West,2021-11-19,4.35,421.11,8.31,0.18
9091,West,2021-11-20,4.08,365.21,6.77,0.08
9092,West,2021-11-21,9.65,268.26,7.01,0.2
9093,West,2021-11-22,5.83,260.8,8.35,0.05
9094,West,2021-11-23,6.74,385.4,10.07,0.28
9095,West,2021-11-24,4.53,131.65,10.8,0.3
9096,West,2021-11-25,4.28,265.38,8.33,0.17
9097,West,2021-11-26,5.95,447.01,7.53,0.09
9098,West,2021-11-27,4.56,362.34,9.66,0.0
9099,West,2021-11-28,4.87,282.28,9.45,0.03
9100,West,2021-11-29,6.05,251.23,9.04,0.02
9101,West,2021-11-30,4.24,419.05,5.37,0.0
9102,West,2021-12-01,5.86,362.6,9.57,0.26
9103,West,2021-12-02,5.73,343.44,8.31,0.63
9104,West,2021-12-03,7.66,395.45,6.45,0.0
9105,West,2021-12-04,4.66,383.34,6.8,0.02
9106,West,2021-12-05,2.03,381.87,8.69,0.39
9107,West,2021-12-06,5.57,273.62,4.06,0.23
9108,West,2021-12-07,7.14,302.19,7.66,0.1
9109,West,2021-12-08,8.44,448.95,6.88,0.99
9110,West,2021-12-09,5.28,438.63,6.74,0.17
9111,West,2021-12-10,7.92,429.31,7.2,0.22
9112,West,2021-12-11,9.26,356.7,5.67,0.21
9113,West,2021-12-12,8.66,469.74,9.48,0.05
9114,West,2021-12-13,5.74,383.8,4.72,0.13
9115,West,2021-12-14,6.12,522.54,8.18,0.05
9116,West,2021-12-15,8.52,363.65,6.66,0.14
9117,West,2021-12-16,11.07,386.38,10.92,0.01
9118,West,2021-12-17,8.02,421.31,7.98,0.1
9119,West,2021-12-18,7.82,506.25,4.77,0.09
9120,West,2021-12-19,5.59,440.73,8.78,0.07
9121,West,2021-12-20,7.77,451.63,6.33,0.02
9122,West,2021-12-21,7.23,422.38,9.45,1.47
9123,West,2021-12-22,8.89,480.26,8.91,0.11
9124,West,2021-12-23,5.98,458.28,10.19,1.68
9125,West,2021-12-24,8.52,406.33,8.27,0.36
9126,West,2021-12-25,7.33,484.39,9.22,0.05
9127,West,2021-12-26,11.4,491.42,8.06,0.11
9128,West,2021-12-27,7.97,672.5,7.11,0.26
9129,West,2021-12-28,8.72,440.79,9.6,0.14
9130,West,2021-12-29,10.6,427.69,6.15,0.39
9131,West,2021-12-30,9.3,522.32,7.95,0.17
9132,West,2021-12-31,15.1,425.74,7.15,0.2
9133,West,2022-01-01,12.41,424.48,9.26,0.31
9134,West,2022-01-02,10.76,400.53,6.58,0.03
9135,West,2022-01-03,11.63,458.67,7.38,0.18
9136,West,2022-01-04,6.36,465.8,8.06,0.02
9137,West,2022-01-05,13.7,428.27,10.22,0.06
9138,West,2022-01-06,12.43,516.04,7.19,0.05
9139,West,2022-01-07,11.43,351.91,7.38,0.17
9140,West,2022-01-08,12.88,585.63,5.95,0.37
9141,West,2022-01-09,13.3,506.84,6.5,0.03
9142,West,2022-01-10,11.26,523.69,8.58,0.29
9143,West,2022-01-11,13.02,608.48,8.01,0.03
9144,West,2022-01-12,14.52,596.32,8.02,0.04
9145,West,2022-01-13,13.5,521.21,10.55,0.5
9146,West,2022-01-14,12.25,612.75,5.43,0.0
9147,West,2022-01-15,13.52,705.5,11.4,0.04
9148,West,2022-01-16,15.86,505.57,9.68,0.05
9149,West,2022-01-17,14.82,651.78,7.42,0.07
9150,West,2022-01-18,11.09,507.33,8.48,0.09
9151,West,2022-01-19,14.76,695.29,6.86,0.02
9152,West,2022-01-20,14.65,549.15,8.35,0.13
9153,West,2022-01-21,16.23,550.91,11.08,0.1
9154,West,2022-01-22,14.13,707.64,6.88,0.2
9155,West,2022-01-23,13.48,678.17,7.48,0.4
9156,West,2022-01-24,11.64,570.83,6.68,0.07
9157,West,2022-01-25,13.15,640.02,6.91,0.16
9158,West,2022-01-26,17.1,577.67,7.18,0.09
9159,West,2022-01-27,15.24,511.65,6.13,0.01
9160,West,2022-01-28,14.79,658.76,7.36,0.34
9161,West,2022-01-29,17.74,619.62,7.82,0.2
9162,West,2022-01-30,17.47,576.93,7.12,0.0
9163,West,2022-01-31,13.97,761.4,4.26,0.06
9164,West,2022-02-01,17.99,588.44,7.45,0.07
9165,West,2022-02-02,12.41,677.25,7.6,0.33
9166,West,2022-02-03,16.79,756.4,10.49,0.29
9167,West,2022-02-04,16.7,653.76,7.67,0.1
9168,West,2022-02-05,18.45,619.68,9.01,0.03
9169,West,2022-02-06,17.05,706.36,6.95,0.1
9170,West,2022-02-07,15.94,723.07,9.51,0.33
9171,West,2022-02-08,16.23,760.75,6.13,0.12
9172,West,2022-02-09,22.08,844.29,8.28,0.02
9173,West,2022-02-10,16.99,661.91,8.76,0.01
9174,West,2022-02-11,18.15,718.0,8.52,0.08
9175,West,2022-02-12,13.03,604.58,10.7,0.03
9176,West,2022-02-13,15.55,763.15,6.55,0.27
9177,West,2022-02-14,18.36,728.19,9.53,0.07
9178,West,2022-02-15,14.21,702.8,9.11,0.42
9179,West,2022-02-16,18.66,671.18,7.43,0.19
9180,West,2022-02-17,16.23,696.22,10.09,0.1
9181,West,2022-02-18,15.72,746.4,7.08,0.94
9182,West,2022-02-19,16.44,653.53,7.31,0.35
9183,West,2022-02-20,21.06,709.52,7.24,0.03
9184,West,2022-02-21,18.78,738.62,5.31,0.67
9185,West,2022-02-22,16.4,617.24,8.34,0.17
9186,West,2022-02-23,19.87,659.36,8.08,0.0
9187,West,2022-02-24,20.08,693.64,6.98,0.07
9188,West,2022-02-25,17.76,874.81,9.76,0.03
9189,West,2022-02-26,20.53,685.73,6.43,0.06
9190,West,2022-02-27,20.72,750.48,4.46,0.01
9191,West,2022-02-28,20.5,674.38,9.88,0.06
9192,West,2022-03-01,17.53,698.12,8.51,0.23
9193,West,2022-03-02,16.61,647.49,7.9,0.34
9194,West,2022-03-03,15.66,818.84,6.43,0.09
9195,West,2022-03-04,17.82,661.55,7.42,0.15
9196,West,2022-03-05,18.47,842.45,4.98,0.01
9197,West,2022-03-06,18.7,809.54,6.5,0.02
9198,West,2022-03-07,19.25,768.21,5.46,0.16
9199,West,2022-03-08,22.88,851.49,7.17,0.37
9200,West,2022-03-09,18.8,1026.52,8.13,0.02
9201,West,2022-03-10,19.45,818.35,5.14,0.11
9202,West,2022-03-11,15.97,692.35,7.77,3.52
9203,West,2022-03-12,24.12,902.8,6.95,0.27
9204,West,2022-03-13,17.09,800.21,7.64,0.22
9205,West,2022-03-14,18.36,955.76,6.22,0.07
9206,West,2022-03-15,21.21,747.85,7.61,0.59
9207,West,2022-03-16,20.36,892.28,5.48,0.05
9208,West,2022-03-17,23.19,791.01,3.96,0.12
9209,West,2022-03-18,21.39,1004.77,4.27,0.09
9210,West,2022-03-19,19.82,770.83,5.66,0.67
9211,West,2022-03-20,22.11,1034.53,3.97,0.27
9212,West,2022-03-21,22.37,830.53,8.68,0.22
9213,West,2022-03-22,18.76,863.96,6.19,0.05
9214,West,2022-03-23,22.03,933.01,7.66,0.18
9215,West,2022-03-24,19.68,734.65,7.43,0.09
9216,West,2022-03-25,19.94,875.79,6.22,0.06
9217,West,2022-03-26,20.45,775.36,11.49,0.24
9218,West,2022-03-27,19.42,811.29,10.54,0.67
9219,West,2022-03-28,19.32,806.18,8.2,0.41
9220,West,2022-03-29,22.17,845.57,4.72,0.02
9221,West,2022-03-30,17.15,842.35,8.19,0.12
9222,West,2022-03-31,18.08,753.98,3.39,1.19
9223,West,2022-04-01,21.56,809.96,8.07,0.17
9224,West,2022-04-02,20.06,613.12,2.11,0.26
9225,West,2022-04-03,22.18,878.88,5.43,0.74
9226,West,2022-04-04,20.9,934.89,7.68,0.42
9227,West,2022-04-05,17.51,814.25,6.41,0.29
9228,West,2022-04-06,20.28,670.05,3.58,0.02
9229,West,2022-04-07,21.21,857.41,6.02,2.04
9230,West,2022-04-08,20.59,736.23,6.31,0.3
9231,West,2022-04-09,19.16,811.19,6.01,0.15
9232,West,2022-04-10,19.52,850.63,5.05,0.34
9233,West,2022-04-11,18.92,838.59,6.91,0.22
9234,West,2022-04-12,17.35,880.35,7.32,0.16
9235,West,2022-04-13,17.04,804.51,5.33,0.58
9236,West,2022-04-14,20.71,805.5,7.81,0.03
9237,West,2022-04-15,18.14,849.32,5.26,0.99
9238,West,2022-04-16,20.99,783.33,4.73,0.03
9239,West,2022-04-17,18.6,732.58,7.47,0.13
9240,West,2022-04-18,17.12,822.27,7.38,0.05
9241,West,2022-04-19,18.87,694.2,4.44,0.32
9242,West,2022-04-20,23.82,776.36,4.19,0.2
9243,West,2022-04-21,19.38,670.84,7.95,0.04
9244,West,2022-04-22,20.81,734.83,5.11,2.83
9245,West,2022-04-23,19.79,736.22,5.24,0.07
9246,West,2022-04-24,16.57,696.54,4.83,0.06
9247,West,2022-04-25,22.21,861.22,7.16,1.99
9248,West,2022-04-26,18.74,852.45,8.36,0.29
9249,West,2022-04-27,16.54,873.87,5.22,1.11
9250,West,2022-04-28,18.06,751.39,8.71,0.03
9251,West,2022-04-29,18.59,729.32,4.22,0.29
9252,West,2022-04-30,20.42,825.8,4.6,0.09
9253,West,2022-05-01,17.48,769.22,6.0,1.02
9254,West,2022-05-02,23.99,766.18,3.74,0.22
9255,West,2022-05-03,16.78,550.07,5.92,0.36
9256,West,2022-05-04,19.79,811.3,4.12,0.26
9257,West,2022-05-05,14.52,797.82,2.56,0.18
9258,West,2022-05-06,18.12,744.53,2.23,0.25
9259,West,2022-05-07,19.01,807.21,4.33,0.18
9260,West,2022-05-08,15.93,786.99,5.42,0.01
9261,West,2022-05-09,21.06,679.96,2.72,0.08
9262,West,2022-05-10,18.82,714.88,5.0,0.08
9263,West,2022-05-11,17.21,648.54,4.98,0.25
9264,West,2022-05-12,18.58,842.78,4.43,0.86
9265,West,2022-05-13,16.43,800.54,3.27,0.19
9266,West,2022-05-14,20.0,653.75,4.99,1.88
9267,West,2022-05-15,19.41,764.81,4.39,0.15
9268,West,2022-05-16,18.01,733.96,6.06,0.05
9269,West,2022-05-17,18.36,653.11,2.62,0.0
9270,West,2022-05-18,14.06,714.18,4.71,0.03
9271,West,2022-05-19,19.82,769.09,2.6,0.03
9272,West,2022-05-20,16.56,771.74,4.13,0.05
9273,West,2022-05-21,18.68,879.18,2.82,1.01
9274,West,2022-05-22,17.99,696.17,3.07,0.16
9275,West,2022-05-23,18.38,665.56,4.42,0.09
9276,West,2022-05-24,14.13,725.46,3.55,0.71
9277,West,2022-05-25,14.24,661.7,6.58,1.16
9278,West,2022-05-26,20.44,625.34,6.13,1.01
9279,West,2022-05-27,12.76,593.81,5.55,0.02
9280,West,2022-05-28,13.46,389.36,5.5,0.34
9281,West,2022-05-29,15.6,718.01,4.5,0.15
9282,West,2022-05-30,15.46,523.78,6.24,0.04
9283,West,2022-05-31,14.14,579.98,3.83,0.17
9284,West,2022-06-01,16.3,669.28,7.43,0.01
9285,West,2022-06-02,16.72,615.63,2.82,0.72
9286,West,2022-06-03,14.73,808.72,2.53,0.35
9287,West,2022-06-04,14.07,511.42,2.11,0.06
9288,West,2022-06-05,14.41,806.6,2.36,0.11
9289,West,2022-06-06,13.31,733.25,1.73,0.1
9290,West,2022-06-07,10.75,690.8,4.48,0.4
9291,West,2022-06-08,14.59,728.46,5.43,0.09
9292,West,2022-06-09,15.36,640.88,4.19,0.01
